Date,Open,High,Low,Close,Adj Close,Volume
2021-01-14,0.304195,0.319328,0.288188,0.302620,0.302620,1746390818
2021-01-15,0.302697,0.310724,0.263460,0.284941,0.284941,1546747797
2021-01-16,0.284786,0.309605,0.278850,0.292019,0.292019,1576551021
2021-01-17,0.291908,0.318398,0.288035,0.303566,0.303566,1884116937
2021-01-18,0.303366,0.307442,0.295037,0.303611,0.303611,1011246742
2021-01-19,0.303752,0.317401,0.296744,0.299405,0.299405,1530976794
2021-01-20,0.299090,0.301187,0.277111,0.294351,0.294351,1160924328
2021-01-21,0.294397,0.294691,0.246203,0.252603,0.252603,1083947046
2021-01-22,0.252395,0.280236,0.229391,0.270501,0.270501,1392207582
2021-01-23,0.269934,0.277927,0.264482,0.269755,0.269755,875595181
2021-01-24,0.269684,0.281912,0.263895,0.271556,0.271556,806028759
2021-01-25,0.271473,0.276463,0.261377,0.262179,0.262179,713468709
2021-01-26,0.262006,0.264865,0.250420,0.261567,0.261567,670565995
2021-01-27,0.261600,0.261921,0.231787,0.239070,0.239070,669146236
2021-01-28,0.238921,0.301295,0.233803,0.292241,0.292241,1470789190
2021-01-29,0.304425,0.366745,0.287883,0.294674,0.294674,5357767876
2021-01-30,0.294144,0.353560,0.280146,0.324866,0.324866,3891286887
2021-01-31,0.324993,0.336867,0.297156,0.305702,0.305702,2305438899
2021-02-01,0.305749,0.359450,0.295178,0.321835,0.321835,3711837885
2021-02-02,0.321843,0.346097,0.317043,0.336620,0.336620,2229603871
2021-02-03,0.336899,0.344990,0.328767,0.342151,0.342151,1486186863
2021-02-04,0.342194,0.345249,0.313897,0.325229,0.325229,1554404275
2021-02-05,0.325139,0.357348,0.325063,0.349607,0.349607,2146857567
2021-02-06,0.349286,0.391802,0.336326,0.376300,0.376300,2538410914
2021-02-07,0.376046,0.416517,0.365365,0.383473,0.383473,5026694578
2021-02-08,0.383338,0.398869,0.372931,0.395606,0.395606,2542466582
2021-02-09,0.395263,0.400816,0.383601,0.396737,0.396737,1818075317
2021-02-10,0.396623,0.438560,0.383835,0.412419,0.412419,3501396594
2021-02-11,0.411791,0.464213,0.411791,0.452912,0.452912,3244799993
2021-02-12,0.452900,0.530949,0.440782,0.527843,0.527843,3705074297
2021-02-13,0.526854,0.600825,0.515171,0.559948,0.559948,5519338626
2021-02-14,0.560921,0.574094,0.498730,0.517644,0.517644,3078578193
2021-02-15,0.516416,0.537089,0.436805,0.493762,0.493762,3202896143
2021-02-16,0.493445,0.513889,0.472625,0.486610,0.486610,2101777439
2021-02-17,0.486527,0.507955,0.459225,0.497002,0.497002,1859433188
2021-02-18,0.496831,0.515467,0.486292,0.497508,0.497508,1663443587
2021-02-19,0.497597,0.521300,0.486387,0.513602,0.513602,1683567104
2021-02-20,0.513544,0.532082,0.467735,0.488006,0.488006,2152043635
2021-02-21,0.487370,0.508419,0.478347,0.498768,0.498768,1691495133
2021-02-22,0.498626,0.523043,0.399723,0.466957,0.466957,2952779389
2021-02-23,0.466542,0.466542,0.322049,0.386530,0.386530,2962479689
2021-02-24,0.386795,0.432824,0.370403,0.407240,0.407240,1862049592
2021-02-25,0.407084,0.425786,0.381269,0.381269,0.381269,1320643982
2021-02-26,0.382205,0.401098,0.357837,0.400678,0.400678,1387062138
2021-02-27,0.401020,0.470942,0.401020,0.441458,0.441458,2799346118
2021-02-28,0.441513,0.451634,0.386119,0.406651,0.406651,1888502990
2021-03-01,0.406942,0.435909,0.403503,0.430318,0.430318,1390709358
2021-03-02,0.430409,0.436545,0.399533,0.419565,0.419565,1167447987
2021-03-03,0.420124,0.438043,0.414655,0.422105,0.422105,1195050006
2021-03-04,0.421876,0.427286,0.404421,0.413222,0.413222,1067768373
2021-03-05,0.412792,0.412792,0.388260,0.406170,0.406170,839856756
2021-03-06,0.405861,0.408054,0.394103,0.403310,0.403310,680865154
2021-03-07,0.403360,0.421909,0.403360,0.412844,0.412844,796240412
2021-03-08,0.412990,0.420215,0.403189,0.417532,0.417532,857074336
2021-03-09,0.417489,0.433775,0.412946,0.432650,0.432650,1048814189
2021-03-10,0.432330,0.432621,0.407995,0.410769,0.410769,975485394
2021-03-11,0.410388,0.412951,0.397844,0.405900,0.405900,952021130
2021-03-12,0.406159,0.407849,0.382021,0.387871,0.387871,932051704
2021-03-13,0.387941,0.411789,0.377660,0.408264,0.408264,1078554244
2021-03-14,0.408054,0.408270,0.390867,0.391533,0.391533,788965241
2021-03-15,0.391378,0.398947,0.371128,0.385499,0.385499,979911106
2021-03-16,0.385337,0.410486,0.375692,0.395747,0.395747,1172225532
2021-03-17,0.395801,0.406407,0.388862,0.404744,0.404744,931660142
2021-03-18,0.404692,0.409544,0.387722,0.397609,0.397609,857862584
2021-03-19,0.397451,0.403751,0.391117,0.398328,0.398328,779831001
2021-03-20,0.398286,0.439220,0.396472,0.417488,0.417488,1573144660
2021-03-21,0.417621,0.425371,0.395432,0.404999,0.404999,1202061273
2021-03-22,0.404982,0.425933,0.396546,0.396740,0.396740,1398256291
2021-03-23,0.396633,0.411715,0.392164,0.400086,0.400086,1103779839
2021-03-24,0.399935,0.406021,0.360685,0.368639,0.368639,976328018
2021-03-25,0.368400,0.373741,0.350271,0.365900,0.365900,1066307446
2021-03-26,0.366000,0.388926,0.364910,0.387505,0.387505,905696765
2021-03-27,0.387460,0.392437,0.375505,0.384722,0.384722,716032418
2021-03-28,0.384728,0.414434,0.381362,0.399341,0.399341,1322103231
2021-03-29,0.399779,0.412981,0.394829,0.407883,0.407883,932211824
2021-03-30,0.407803,0.415185,0.403324,0.405941,0.405941,883027112
2021-03-31,0.405910,0.412399,0.388911,0.410898,0.410898,1052641432
2021-04-01,0.411138,0.436558,0.408600,0.432512,0.432512,1465378533
2021-04-02,0.432389,0.472328,0.432389,0.446585,0.446585,2189259118
2021-04-03,0.446040,0.465448,0.417844,0.418054,0.418054,1617541085
2021-04-04,0.418045,0.442787,0.412271,0.437807,0.437807,1213059845
2021-04-05,0.437827,0.550972,0.433933,0.536367,0.536367,4476131328
2021-04-06,0.539074,0.581041,0.487475,0.542744,0.542744,4717764852
2021-04-07,0.543126,0.548016,0.457965,0.473280,0.473280,2697133800
2021-04-08,0.473695,0.507160,0.471223,0.506816,0.506816,1584288709
2021-04-09,0.507053,0.507053,0.478914,0.486387,0.486387,1072231147
2021-04-10,0.486935,0.593161,0.483300,0.561829,0.561829,3632750033
2021-04-11,0.562593,0.654936,0.556328,0.588810,0.588810,5784803709
2021-04-12,0.585272,0.606282,0.567617,0.590592,0.590592,2677108329
2021-04-13,0.590266,0.683775,0.577397,0.655356,0.655356,4359650544
2021-04-14,0.655471,0.689814,0.588875,0.636735,0.636735,3686360458
2021-04-15,0.636646,0.649466,0.615953,0.641040,0.641040,1884434890
2021-04-16,0.640499,0.654250,0.567647,0.613263,0.613263,2279497102
2021-04-17,0.611468,0.644146,0.595684,0.599255,0.599255,1747763981
2021-04-18,0.598581,0.605939,0.463715,0.544734,0.544734,2642964343
2021-04-19,0.545594,0.566025,0.493378,0.501234,0.501234,1896493046
2021-04-20,0.499658,0.529685,0.470132,0.527950,0.527950,1793260649
2021-04-21,0.529435,0.537815,0.485602,0.492088,0.492088,1483729152
2021-04-22,0.490620,0.512949,0.446530,0.450346,0.450346,1696917155
2021-04-23,0.450246,0.456459,0.366694,0.450892,0.450892,2437398588
2021-04-24,0.451023,0.460183,0.413715,0.425746,0.425746,1406030264
2021-04-25,0.425383,0.444662,0.401994,0.416438,0.416438,1131194565
2021-04-26,0.416658,0.486366,0.414844,0.485610,0.485610,1580164878
2021-04-27,0.486563,0.522120,0.476718,0.509479,0.509479,1554353642
2021-04-28,0.509858,0.521321,0.476058,0.497349,0.497349,1117111605
2021-04-29,0.497523,0.508478,0.477725,0.491797,0.491797,879179804
2021-04-30,0.491981,0.539698,0.485537,0.529526,0.529526,1485447208
2021-05-01,0.529514,0.539802,0.513592,0.539802,0.539802,1056846205
2021-05-02,0.540107,0.559811,0.514395,0.559492,0.559492,1396734702
2021-05-03,0.555550,0.573189,0.540592,0.552142,0.552142,1414103796
2021-05-04,0.551081,0.551081,0.497235,0.503323,0.503323,1615564898
2021-05-05,0.501947,0.603429,0.497103,0.603429,0.603429,2837953135
2021-05-06,0.605715,0.688806,0.597638,0.651032,0.651032,4880860756
2021-05-07,0.649812,0.687788,0.605750,0.630377,0.630377,3018476550
2021-05-08,0.630861,0.640806,0.605224,0.616551,0.616551,1673520774
2021-05-09,0.614915,0.633067,0.577509,0.628589,0.628589,2060435745
2021-05-10,0.627909,0.778104,0.615519,0.659579,0.659579,6716066186
2021-05-11,0.657429,0.739510,0.620578,0.729996,0.729996,4500602885
2021-05-12,0.733122,0.736246,0.588705,0.588705,0.588705,2788838782
2021-05-13,0.592693,0.660812,0.550611,0.644151,0.644151,3672409153
2021-05-14,0.649916,0.706339,0.637729,0.668042,0.668042,3235407543
2021-05-15,0.666113,0.740814,0.650728,0.676241,0.676241,4130301427
2021-05-16,0.681264,0.796471,0.663512,0.714302,0.714302,5094441207
2021-05-17,0.711321,0.711898,0.621145,0.645601,0.645601,3497099452
2021-05-18,0.642654,0.700613,0.635705,0.647115,0.647115,2692243772
2021-05-19,0.646868,0.656308,0.303509,0.450427,0.450427,4216540503
2021-05-20,0.445545,0.534172,0.401287,0.497590,0.497590,2728401423
2021-05-21,0.495837,0.511039,0.373221,0.419355,0.419355,2137903903
2021-05-22,0.419915,0.422053,0.367985,0.389953,0.389953,1654933818
2021-05-23,0.389778,0.402295,0.276153,0.367805,0.367805,2168248423
2021-05-24,0.365083,0.448125,0.360807,0.439702,0.439702,2433154244
2021-05-25,0.439683,0.459465,0.408748,0.428813,0.428813,1995356890
2021-05-26,0.430081,0.470972,0.421735,0.444674,0.444674,1739319175
2021-05-27,0.444636,0.447053,0.411575,0.418591,0.418591,1382884710
2021-05-28,0.420143,0.425856,0.364854,0.398792,0.398792,1567740989
2021-05-29,0.399340,0.408593,0.344700,0.367157,0.367157,1377823083
2021-05-30,0.367259,0.398601,0.347867,0.375688,0.375688,887569757
2021-05-31,0.374953,0.409863,0.365917,0.403407,0.403407,1054749322
2021-06-01,0.402653,0.447843,0.384707,0.417710,0.417710,1518957701
2021-06-02,0.418515,0.434792,0.406065,0.419010,0.419010,991387652
2021-06-03,0.419105,0.433926,0.413051,0.425343,0.425343,809908091
2021-06-04,0.425615,0.425615,0.370573,0.385039,0.385039,978141224
2021-06-05,0.385222,0.405817,0.366328,0.375380,0.375380,872412181
2021-06-06,0.375495,0.388732,0.372316,0.381255,0.381255,630132229
2021-06-07,0.381313,0.392183,0.344022,0.346232,0.346232,668258023
2021-06-08,0.346846,0.356228,0.311139,0.350567,0.350567,943710872
2021-06-09,0.349703,0.364540,0.325290,0.364291,0.364291,914569105
2021-06-10,0.365613,0.367092,0.332172,0.339210,0.339210,822163707
2021-06-11,0.339390,0.343038,0.315225,0.318661,0.318661,748666312
2021-06-12,0.318603,0.343686,0.300206,0.328297,0.328297,848257045
2021-06-13,0.328224,0.348299,0.311545,0.344730,0.344730,783830045
2021-06-14,0.344971,0.349320,0.328359,0.348302,0.348302,765281329
2021-06-15,0.344028,0.351376,0.330891,0.343814,0.343814,884436203
2021-06-16,0.334174,0.341990,0.315500,0.317373,0.317373,814399660
2021-06-17,0.317828,0.330104,0.311118,0.317561,0.317561,697753372
2021-06-18,0.317944,0.318640,0.285911,0.297656,0.297656,507029821
2021-06-19,0.297742,0.306870,0.289823,0.290799,0.290799,375747048
2021-06-20,0.290071,0.299392,0.270677,0.297630,0.297630,468555357
2021-06-21,0.297462,0.301937,0.235819,0.236667,0.236667,646879152
2021-06-22,0.236219,0.258689,0.200156,0.234630,0.234630,883152929
2021-06-23,0.234970,0.269106,0.225338,0.257175,0.257175,673254530
2021-06-24,0.255926,0.273190,0.243781,0.267769,0.267769,495390035
2021-06-25,0.268579,0.273970,0.241204,0.242594,0.242594,459649224
2021-06-26,0.241711,0.249309,0.229144,0.249309,0.249309,435631054
2021-06-27,0.249420,0.259067,0.239874,0.258648,0.258648,430864934
2021-06-28,0.259411,0.268897,0.256176,0.263508,0.263508,410516522
2021-06-29,0.263735,0.293466,0.262853,0.280818,0.280818,529269669
2021-06-30,0.282649,0.285719,0.266526,0.282978,0.282978,437817934
2021-07-01,0.283182,0.283182,0.260186,0.269746,0.269746,371285153
2021-07-02,0.269148,0.273359,0.252874,0.263427,0.263427,348779260
2021-07-03,0.263304,0.270331,0.259710,0.264324,0.264324,331006888
2021-07-04,0.264254,0.272314,0.259118,0.268128,0.268128,337619569
2021-07-05,0.268272,0.268272,0.252300,0.254456,0.254456,335924211
2021-07-06,0.253931,0.267757,0.253547,0.260190,0.260190,360426095
2021-07-07,0.260594,0.265708,0.256145,0.256940,0.256940,341283702
2021-07-08,0.257064,0.257643,0.239747,0.243421,0.243421,398257785
2021-07-09,0.242954,0.249652,0.233328,0.245802,0.245802,413022586
2021-07-10,0.245951,0.252553,0.239442,0.245317,0.245317,305321825
2021-07-11,0.245254,0.248489,0.240989,0.246157,0.246157,272218462
2021-07-12,0.246410,0.252465,0.236593,0.239254,0.239254,303323693
2021-07-13,0.238938,0.242646,0.228149,0.232740,0.232740,310476443
2021-07-14,0.232746,0.244883,0.219797,0.240116,0.240116,416234872
2021-07-15,0.240280,0.243502,0.226838,0.240983,0.240983,372008308
2021-07-16,0.240736,0.257509,0.233607,0.236423,0.236423,734377357
2021-07-17,0.235357,0.238282,0.228712,0.233002,0.233002,427315628
2021-07-18,0.233049,0.240590,0.228104,0.230738,0.230738,327137782
2021-07-19,0.230499,0.231672,0.211523,0.211523,0.211523,306686285
2021-07-20,0.211643,0.215566,0.199437,0.212394,0.212394,400269220
2021-07-21,0.212238,0.230040,0.207363,0.227836,0.227836,409219916
2021-07-22,0.228368,0.267759,0.224275,0.263600,0.263600,967644367
2021-07-23,0.263807,0.277003,0.249254,0.269459,0.269459,833096764
2021-07-24,0.268918,0.271963,0.261456,0.267686,0.267686,464576174
2021-07-25,0.267470,0.267565,0.254091,0.261742,0.261742,348760886
2021-07-26,0.261775,0.284114,0.257284,0.261479,0.261479,710940974
2021-07-27,0.260759,0.270025,0.251328,0.263124,0.263124,466181632
2021-07-28,0.263226,0.281100,0.258497,0.268934,0.268934,693920024
2021-07-29,0.269947,0.274951,0.262347,0.272297,0.272297,449501855
2021-07-30,0.272492,0.285035,0.263065,0.279421,0.279421,544526611
2021-07-31,0.279306,0.289676,0.273748,0.285697,0.285697,542423429
2021-08-01,0.284655,0.300413,0.273690,0.276177,0.276177,629418983
2021-08-02,0.275586,0.285768,0.269124,0.274609,0.274609,551800678
2021-08-03,0.274627,0.278863,0.265273,0.274168,0.274168,489501769
2021-08-04,0.274790,0.283897,0.265753,0.280368,0.280368,480114860
2021-08-05,0.280592,0.282296,0.266395,0.280418,0.280418,586814222
2021-08-06,0.280385,0.286107,0.274722,0.284749,0.284749,530329062
2021-08-07,0.285178,0.310780,0.282416,0.306259,0.306259,904795533
2021-08-08,0.307231,0.312946,0.285842,0.287336,0.287336,602492917
2021-08-09,0.287157,0.305335,0.280215,0.299188,0.299188,621594088
2021-08-10,0.298990,0.314401,0.295585,0.310017,0.310017,685222152
2021-08-11,0.310152,0.351798,0.309642,0.337858,0.337858,1181507981
2021-08-12,0.337935,0.352928,0.316031,0.327339,0.327339,1084259364
2021-08-13,0.328930,0.364897,0.324535,0.360085,0.360085,1043317676
2021-08-14,0.360050,0.399314,0.352816,0.395049,0.395049,1425323552
2021-08-15,0.395439,0.402988,0.370914,0.391609,0.391609,1219537031
2021-08-16,0.391027,0.409772,0.371984,0.373215,0.373215,1062173833
2021-08-17,0.372038,0.383710,0.340004,0.341650,0.341650,861963091
2021-08-18,0.341190,0.359227,0.327346,0.342858,0.342858,710374214
2021-08-19,0.342481,0.368058,0.332310,0.367096,0.367096,734464027
2021-08-20,0.366957,0.387311,0.360759,0.385290,0.385290,780181594
2021-08-21,0.385057,0.385057,0.369310,0.371779,0.371779,495958275
2021-08-22,0.371760,0.389024,0.362143,0.373109,0.373109,599795232
2021-08-23,0.372646,0.387066,0.370854,0.378704,0.378704,792003503
2021-08-24,0.379354,0.380475,0.350754,0.350754,0.350754,629936533
2021-08-25,0.350943,0.359705,0.342013,0.358504,0.358504,651572702
2021-08-26,0.359087,0.363135,0.331908,0.336314,0.336314,604899155
2021-08-27,0.335752,0.357219,0.329770,0.357219,0.357219,620642618
2021-08-28,0.357344,0.359833,0.343223,0.347854,0.347854,470959442
2021-08-29,0.347780,0.353388,0.341748,0.343741,0.343741,451759625
2021-08-30,0.343741,0.346049,0.329315,0.329315,0.329315,522192911
2021-08-31,0.329932,0.356158,0.327567,0.340768,0.340768,767428068
2021-09-01,0.340256,0.356113,0.336102,0.353844,0.353844,726573172
2021-09-02,0.353457,0.367350,0.352267,0.360593,0.360593,804429508
2021-09-03,0.359310,0.377419,0.351908,0.368903,0.368903,802448021
2021-09-04,0.368649,0.383885,0.365394,0.370301,0.370301,768620012
2021-09-05,0.370126,0.397583,0.368382,0.397391,0.397391,889265975
2021-09-06,0.397581,0.431129,0.389687,0.423432,0.423432,1749823011
2021-09-07,0.423898,0.424250,0.279658,0.334287,0.334287,2284432865
2021-09-08,0.334481,0.342957,0.306294,0.329539,0.329539,1406502025
2021-09-09,0.329570,0.341750,0.325471,0.332299,0.332299,885354438
2021-09-10,0.331932,0.358535,0.312115,0.317452,0.317452,1068237830
2021-09-11,0.317331,0.332558,0.316381,0.325279,0.325279,596034945
2021-09-12,0.325426,0.338584,0.317800,0.333156,0.333156,555343786
2021-09-13,0.333264,0.336402,0.310953,0.319279,0.319279,690888123
2021-09-14,0.318971,0.331089,0.316850,0.331089,0.331089,490880617
2021-09-15,0.331326,0.341956,0.327813,0.341475,0.341475,535007934
2021-09-16,0.341066,0.341814,0.324027,0.330612,0.330612,635824152
2021-09-17,0.331137,0.333092,0.316020,0.319551,0.319551,603626051
2021-09-18,0.319390,0.327892,0.315708,0.322502,0.322502,427858426
2021-09-19,0.322329,0.324854,0.311740,0.314183,0.314183,389059259
2021-09-20,0.314204,0.315143,0.271319,0.280928,0.280928,843972266
2021-09-21,0.282268,0.287318,0.261880,0.266322,0.266322,669120683
2021-09-22,0.266012,0.293650,0.261171,0.293306,0.293306,593808409
2021-09-23,0.293067,0.303221,0.289186,0.303221,0.303221,528205737
2021-09-24,0.303330,0.305785,0.270587,0.281742,0.281742,578996814
2021-09-25,0.281561,0.285902,0.271427,0.277578,0.277578,390119407
2021-09-26,0.277600,0.281496,0.261735,0.276165,0.276165,434181440
2021-09-27,0.276835,0.283459,0.265539,0.265834,0.265834,374654280
2021-09-28,0.265531,0.270299,0.255344,0.256740,0.256740,378922621
2021-09-29,0.256987,0.278718,0.255499,0.270254,0.270254,476652882
2021-09-30,0.270184,0.280592,0.268988,0.278811,0.278811,422507688
2021-10-01,0.278990,0.300492,0.275940,0.300391,0.300391,599166723
2021-10-02,0.300318,0.326407,0.292814,0.316975,0.316975,644767899
2021-10-03,0.316922,0.322711,0.311019,0.315097,0.315097,599415325
2021-10-04,0.314559,0.315333,0.296909,0.309655,0.309655,572515716
2021-10-05,0.310099,0.320525,0.308398,0.319084,0.319084,628491274
2021-10-06,0.319093,0.363944,0.305430,0.354442,0.354442,1089704496
2021-10-07,0.357692,0.368369,0.342294,0.344107,0.344107,1284965239
2021-10-08,0.343277,0.349404,0.334221,0.335812,0.335812,715075457
2021-10-09,0.335841,0.366708,0.333627,0.352869,0.352869,842513413
2021-10-10,0.352749,0.358004,0.330458,0.332517,0.332517,587185000
2021-10-11,0.332035,0.357117,0.326546,0.344556,0.344556,743253215
2021-10-12,0.345106,0.345106,0.320514,0.333141,0.333141,606576387
2021-10-13,0.332975,0.374239,0.331043,0.367663,0.367663,1315956487
2021-10-14,0.367756,0.382122,0.364969,0.369326,0.369326,884709082
2021-10-15,0.369504,0.372602,0.351815,0.361434,0.361434,892639353
2021-10-16,0.361253,0.419769,0.361253,0.396103,0.396103,1904544943
2021-10-17,0.396729,0.402478,0.366181,0.382657,0.382657,1055192827
2021-10-18,0.382928,0.394782,0.376933,0.379837,0.379837,900463495
2021-10-19,0.379730,0.383998,0.367635,0.373924,0.373924,561883914
2021-10-20,0.374031,0.391795,0.368571,0.390977,0.390977,773851701
2021-10-21,0.391744,0.397679,0.372468,0.372622,0.372622,872728684
2021-10-22,0.373404,0.380651,0.366410,0.372135,0.372135,580788689
2021-10-23,0.372146,0.378667,0.368621,0.378667,0.378667,435009216
2021-10-24,0.378320,0.386380,0.367339,0.372843,0.372843,553801827
2021-10-25,0.372550,0.386804,0.371340,0.386804,0.386804,526688249
2021-10-26,0.387836,0.387836,0.370007,0.373433,0.373433,555780297
2021-10-27,0.373172,0.375486,0.314517,0.330756,0.330756,994505737
2021-10-28,0.330741,0.348705,0.326250,0.342805,0.342805,848320375
2021-10-29,0.342729,0.362998,0.341086,0.361649,0.361649,643201164
2021-10-30,0.361570,0.365488,0.351740,0.358615,0.358615,616126735
2021-10-31,0.358736,0.388643,0.357427,0.372851,0.372851,1141283804
2021-11-01,0.372833,0.375660,0.358573,0.366552,0.366552,631127554
2021-11-02,0.366098,0.381927,0.363190,0.381820,0.381820,625727471
2021-11-03,0.382285,0.398508,0.371860,0.384967,0.384967,978825789
2021-11-04,0.385202,0.390194,0.365835,0.369684,0.369684,617166860
2021-11-05,0.369983,0.373720,0.359035,0.359996,0.359996,503402576
2021-11-06,0.359538,0.364410,0.350693,0.359171,0.359171,447494356
2021-11-07,0.359401,0.365977,0.357399,0.363434,0.363434,413751906
2021-11-08,0.363945,0.378787,0.363393,0.377614,0.377614,640416168
2021-11-09,0.378062,0.420443,0.373950,0.412149,0.412149,1338692934
2021-11-10,0.412551,0.440270,0.367430,0.385255,0.385255,1970017508
2021-11-11,0.384437,0.403029,0.376173,0.392075,0.392075,1026266028
2021-11-12,0.391524,0.394560,0.365287,0.379479,0.379479,775630899
2021-11-13,0.379381,0.382755,0.370843,0.378916,0.378916,493020779
2021-11-14,0.378716,0.382072,0.368117,0.377429,0.377429,464387096
2021-11-15,0.377497,0.393818,0.375112,0.375941,0.375941,667229793
2021-11-16,0.377537,0.377537,0.332718,0.344057,0.344057,948088990
2021-11-17,0.343825,0.349442,0.333180,0.346396,0.346396,727420599
2021-11-18,0.346379,0.355156,0.314615,0.328156,0.328156,880640903
2021-11-19,0.327756,0.356682,0.326228,0.354021,0.354021,721979989
2021-11-20,0.354157,0.358684,0.337419,0.348732,0.348732,541831702
2021-11-21,0.348600,0.349121,0.338716,0.344160,0.344160,455960879
2021-11-22,0.344084,0.356350,0.332320,0.336610,0.336610,777532438
2021-11-23,0.336564,0.342391,0.328879,0.340725,0.340725,638197000
2021-11-24,0.341350,0.341491,0.321549,0.333267,0.333267,585096905
2021-11-25,0.327488,0.347590,0.326031,0.331961,0.331961,535017346
2021-11-26,0.341736,0.350240,0.307881,0.327930,0.327930,1137172623
2021-11-27,0.328912,0.334954,0.321398,0.326569,0.326569,634035168
2021-11-28,0.326302,0.326828,0.302672,0.323640,0.323640,654631818
2021-11-29,0.323833,0.333856,0.323205,0.328523,0.328523,543953655
2021-11-30,0.328465,0.350756,0.328373,0.336164,0.336164,765495934
2021-12-01,0.335684,0.345524,0.326322,0.327880,0.327880,557755808
2021-12-02,0.327963,0.340151,0.318176,0.338310,0.338310,550972339
2021-12-03,0.339671,0.363233,0.323904,0.326173,0.326173,1347154478
2021-12-04,0.326827,0.326827,0.232116,0.289158,0.289158,1824623320
2021-12-05,0.289572,0.294263,0.260038,0.280545,0.280545,1051929731
2021-12-06,0.279931,0.296766,0.248234,0.296040,0.296040,1216160034
2021-12-07,0.295991,0.299358,0.282353,0.287184,0.287184,707957073
2021-12-08,0.286940,0.307143,0.283869,0.306181,0.306181,820595435
2021-12-09,0.305790,0.306507,0.274055,0.274055,0.274055,671983127
2021-12-10,0.274291,0.280797,0.260286,0.261203,0.261203,526491215
2021-12-11,0.261215,0.279675,0.257075,0.274646,0.274646,429024912
2021-12-12,0.274426,0.281690,0.267269,0.276260,0.276260,319633170
2021-12-13,0.276232,0.277016,0.251917,0.253125,0.253125,401585731
2021-12-14,0.253215,0.269426,0.248652,0.260656,0.260656,583635011
2021-12-15,0.267732,0.275106,0.246882,0.272988,0.272988,536910293
2021-12-16,0.272952,0.274334,0.255353,0.255870,0.255870,405880374
2021-12-17,0.255766,0.262267,0.246612,0.255147,0.255147,431554141
2021-12-18,0.255100,0.266181,0.251052,0.255201,0.255201,390164790
2021-12-19,0.255546,0.266441,0.252176,0.253265,0.253265,360812096
2021-12-20,0.253543,0.273401,0.251208,0.257717,0.257717,743523572
2021-12-21,0.257524,0.269317,0.253216,0.267563,0.267563,480382354
2021-12-22,0.267643,0.277068,0.267183,0.267239,0.267239,434602912
2021-12-23,0.267396,0.289545,0.265258,0.287203,0.287203,485730717
2021-12-24,0.287552,0.288341,0.276172,0.278552,0.278552,372761398
2021-12-25,0.278373,0.294682,0.276852,0.289153,0.289153,361103343
2021-12-26,0.289156,0.293911,0.285068,0.291470,0.291470,289305466
2021-12-27,0.291515,0.305289,0.291262,0.298911,0.298911,322738218
2021-12-28,0.298614,0.298655,0.273845,0.274574,0.274574,462409941
2021-12-29,0.274443,0.279392,0.265657,0.266442,0.266442,373052601
2021-12-30,0.267004,0.275134,0.261378,0.268325,0.268325,341379014
2021-12-31,0.268410,0.276153,0.260271,0.267394,0.267394,336363186
2022-01-01,0.267408,0.276366,0.266871,0.276335,0.276335,257588527
2022-01-02,0.276315,0.291717,0.275948,0.291703,0.291703,322943755
2022-01-03,0.291731,0.295640,0.286541,0.290181,0.290181,441514235
2022-01-04,0.290314,0.290784,0.279629,0.279667,0.279667,355236108
2022-01-05,0.279694,0.294321,0.258223,0.267280,0.267280,513227148
2022-01-06,0.267294,0.271790,0.259594,0.268084,0.268084,454884986
2022-01-07,0.268033,0.268114,0.252609,0.256958,0.256958,474854447
2022-01-08,0.256979,0.264056,0.248558,0.256074,0.256074,482029101
2022-01-09,0.256085,0.263603,0.254593,0.261274,0.261274,257543793
2022-01-10,0.261266,0.263543,0.240936,0.253108,0.253108,442391126
2022-01-11,0.253094,0.262792,0.249054,0.262732,0.262732,365495933
2022-01-12,0.262780,0.290529,0.262780,0.282609,0.282609,597727271
2022-01-13,0.282636,0.289427,0.269965,0.269965,0.269965,470587060
2022-01-14,0.269929,0.278175,0.263073,0.266340,0.266340,609155084
2022-01-15,0.266329,0.267900,0.258132,0.259943,0.259943,481735151
2022-01-16,0.259880,0.262402,0.255956,0.258767,0.258767,269067010
2022-01-17,0.258801,0.259451,0.250816,0.256248,0.256248,330982585
2022-01-18,0.256263,0.257403,0.249776,0.254431,0.254431,357600888
2022-01-19,0.254427,0.255547,0.244717,0.246515,0.246515,308832798
2022-01-20,0.246459,0.252275,0.231590,0.231637,0.231637,281044842
2022-01-21,0.231719,0.233697,0.200723,0.202986,0.202986,697731808
2022-01-22,0.203054,0.207756,0.172094,0.192018,0.192018,772768364
2022-01-23,0.192097,0.200592,0.188851,0.200592,0.200592,427113217
2022-01-24,0.200592,0.200741,0.173358,0.197654,0.197654,551589772
2022-01-25,0.197656,0.198519,0.188617,0.196812,0.196812,363440655
2022-01-26,0.196804,0.206959,0.192306,0.197134,0.197134,405490280
2022-01-27,0.197081,0.200155,0.188020,0.193837,0.193837,294588163
2022-01-28,0.193800,0.199316,0.189841,0.198722,0.198722,232930533
2022-01-29,0.198704,0.204265,0.197988,0.202729,0.202729,190032044
2022-01-30,0.202843,0.206194,0.193324,0.195510,0.195510,183344638
2022-01-31,0.195505,0.200436,0.190561,0.199834,0.199834,237552709
2022-02-01,0.199829,0.205965,0.199445,0.201845,0.201845,287577364
